,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,dislikeCount,favouriteCount,commentCount,duration,definition,caption,publishedDaytime,durationSecs,tagCount,title_no_stopwords
1091,x2ZQubm4wu8,Christian Dior,Dior Lady Art : Interview with Lee Bul,"More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', 'Dior Lady Art']",2017-12-07 16:38:33+00:00,4830.0,83.0,,,0.0,PT55S,hd,true,Thursday,55.0,4,"['Dior', 'Lady', 'Art', ':', 'Interview', 'Lee', 'Bul']"
1092,pAfLckrtfqs,Christian Dior,Dior Lady Art : Interview with Spencer Sweeney,"More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', 'Dior Lady Art']",2017-12-06 15:09:06+00:00,5117.0,78.0,,,0.0,PT1M,hd,true,Wednesday,60.0,4,"['Dior', 'Lady', 'Art', ':', 'Interview', 'Spencer', 'Sweeney']"
1093,OKR6sEYJEZY,Christian Dior,Dior Lady Art : Interview with Namsa Leuba,"More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017']",2017-12-06 13:26:29+00:00,3235.0,55.0,,,0.0,PT29S,hd,true,Wednesday,29.0,3,"['Dior', 'Lady', 'Art', ':', 'Interview', 'Namsa', 'Leuba']"
1094,H-0A8xhqao8,Christian Dior,Dior Lady Art : Interview with Friedrich Kunath,"More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', 'Dior Lady Art']",2017-12-05 15:10:44+00:00,4131.0,90.0,,,0.0,PT52S,hd,true,Tuesday,52.0,4,"['Dior', 'Lady', 'Art', ':', 'Interview', 'Friedrich', 'Kunath']"
1095,ukZuPHIFUH0,Christian Dior,Inside the Haute Couture Ateliers,"Join us as we head inside the ateliers to follow the petites mains working on the making of the haute couture autumn-winter 2017-2018 collection designed by Maria Grazia Chiuri, Artistic Director of the House. In this video produced by the publication Business of Fashion in collaboration with Dior, each featured member of staff speaks about their experience and the passion they have for what they do. 

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017']",2017-12-04 09:19:18+00:00,129734.0,2324.0,,,5.0,PT3M32S,hd,true,Monday,212.0,3,"['Inside', 'Haute', 'Couture', 'Ateliers']"
1096,CGircz6Epgc,Christian Dior,Abstract Voyage : The Video,"More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017']",2017-12-04 08:57:10+00:00,8839.0,244.0,,,0.0,PT44S,sd,false,Monday,44.0,3,"['Abstract', 'Voyage', ':', 'The', 'Video']"
1097,y8nZ_N-Dnxw,Christian Dior,30 Avenue Montaigne All Ablaze,"As the end-of-year festivities get ever nearer, 30 Avenue Montaigne, the House’s historic address, unveils seasonal decorations inspired by the cruise 2018 show: an immense luminous hot air balloon, decorated with Christian Dior’s lucky star, and surrounded by several smaller colorful balloons featuring illustrations from the Motherpeace tarot devised by Karen Vogel and Vicki Noble in the 1970s, which appear on Maria Grazia Chiuri’s creations.

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', '30 Avenue Montaigne', 'Christmas']",2017-12-01 09:29:08+00:00,11134.0,261.0,,,0.0,PT41S,hd,false,Friday,41.0,5,"['30', 'Avenue', 'Montaigne', 'All', 'Ablaze']"
1098,bC5LZbKgR_8,Christian Dior,Dior Masked Ball in Madrid,"The House heralded the reopening of its Madrid boutique by throwing an opulent ball. The majestic setting of the Palacio de los Duques de Santoña was imbued with a fairytale ambiance for the evening as the masked guests found themselves in the company of a fortune-teller, a faun, and a host of other fantastical characters. 

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017']",2017-11-24 15:17:33+00:00,33871.0,595.0,,,1.0,PT55S,hd,false,Friday,55.0,3,"['Dior', 'Masked', 'Ball', 'Madrid']"
1099,AchesBwnseo,Christian Dior,The Great Outdoors: The Video,"More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017']",2017-11-21 09:50:27+00:00,22866.0,397.0,,,0.0,PT57S,hd,false,Tuesday,57.0,3,"['The', 'Great', 'Outdoors:', 'The', 'Video']"
1100,FvQMYz2MaBg,Christian Dior,HAIM at the Guggenheim International Gala,"More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017']",2017-11-16 16:22:05+00:00,3381.0,70.0,,,0.0,PT27S,hd,false,Thursday,27.0,3,"['HAIM', 'Guggenheim', 'International', 'Gala']"
1101,0AKy340Wf-U,Christian Dior,"""Our values"" by Sidney Toledano","More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017']",2017-11-09 17:03:35+00:00,9924.0,176.0,,,0.0,PT3M39S,hd,false,Thursday,219.0,3,"['""Our', 'values""', 'Sidney', 'Toledano']"
1102,UpweiX5JqM8,Christian Dior,Winter 2017 Collection   - Leaders of the gang,"These Dior-wearing young women grouped as a gang assert distinct identities which, gathered together, express an uncompromising attitude. 

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', 'Winter 2017']",2017-11-06 17:39:58+00:00,9300.0,215.0,,,0.0,PT31S,hd,false,Monday,31.0,3,"['Winter', '2017', 'Collection', '-', 'Leaders', 'gang']"
1103,IMe6q7k0xtQ,Christian Dior,Dior Thin Metal Sunglasses,"We take a closer look at three models of Dior Homme sunglasses whose fine openwork temples express the emblematic scar of the men’s collections as designed by Kris Van Assche. Captured by the  director Dexter Navy, the DiorPressure model reinterprets aviator sunglasses in a pared-down version, with their sophisticated design the DiorTensity revisit a timeless square shape, while the DiorMaster play with the contrasting thickness of the frame around the lenses and the slimness of the temples. 

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', 'Dior Homme', 'Dior Sunglasses', 'Dior Thin Metal']",2017-10-30 11:05:26+00:00,14322.0,192.0,,,1.0,PT31S,hd,false,Monday,31.0,6,"['Dior', 'Thin', 'Metal', 'Sunglasses']"
1104,eWKFOIrmRUM,Christian Dior,Cruise 2018 Collection - Interview with Jennifer Lawrence,"On the sidelines of the campaign shot by Brigitte Lacombe, the actress and muse Jennifer Lawrence shares her vision of the Dior woman and the cruise 2018 collection designed by Artistic Director Maria Grazia Chiuri.  

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', 'Dior Cruise 2018 Collection', 'Jennifer Lawrence']",2017-10-30 08:58:10+00:00,31142.0,457.0,,,2.0,PT1M,hd,true,Monday,60.0,4,"['Cruise', '2018', 'Collection', '-', 'Interview', 'Jennifer', 'Lawrence']"
1105,qDbBrdCYhNs,Christian Dior,Diorlia Sunglasses,"Discover the DiorLia sunglasses, worn here by the model Ruth Bell. In subtle dégradés of transparent shades of brown, green and gray, these new frames revisit the pilot style in strong, unmistakable volumes.

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', 'Diorlia', 'Dior Sunglasses', 'Ruth Bell']",2017-10-26 07:47:49+00:00,16478.0,187.0,,,1.0,PT20S,hd,false,Thursday,20.0,6,"['Diorlia', 'Sunglasses']"
1106,MOWSd1055do,Christian Dior,Creative Atelier: Diorama Précieuse,"Encompassing aquamarine, pink morganite, green peridot, and beyond, Victoire de Castellane, Creative Director of Dior Joaillerie, emphasizes the color of gemstones with the Diorama Précieuse rings. 

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', 'Jewellery', 'Dior Joaillerie', 'Diorama Précieuse', '2017']",2017-10-23 15:53:19+00:00,43850.0,355.0,,,1.0,PT32S,hd,false,Monday,32.0,6,"['Creative', 'Atelier:', 'Diorama', 'Précieuse']"
1107,vhE46sqEEvc,Christian Dior,Creative Atelier : Oui,"A happy, optimistic word, its three letters spelling out consent in its simplest form. The graphic quality of the word “oui” inspired Victoire de Castellane, Creative Director of Dior Joaillerie, to design rings and bracelets to be worn to mix and match. 

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', 'Dior Joaillerie', 'Jewellery', 'Oui', '2017']",2017-10-18 11:58:56+00:00,59502.0,444.0,,,1.0,PT31S,hd,false,Wednesday,31.0,6,"['Creative', 'Atelier', ':', 'Oui']"
1108,81QTbiAmB9A,Christian Dior,Spring-Summer 2018 Ready-to-Wear Show - 360°,"Attend the presentation of the Spring-Summer 2018 Ready-to-Wear collection as if you were there.

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', '360 degrees', 'VR']",2017-10-11 14:10:53+00:00,18363.0,234.0,,,1.0,PT3M21S,hd,false,Wednesday,201.0,5,"['Spring-Summer', '2018', 'Ready-to-Wear', 'Show', '-', '360°']"
1109,UsORu3IY6Xw,Christian Dior,The HarDior Sunglasses,"The new wave inspiration of the Dior Homme winter 2017-2018 collection designed by Kris Van Assche is recaptured in the HarDior sunglasses, featured in this film by London-based director and photographer Dexter Navy. Reinterpreting the rectangular mask shape, they boast a fine metal frame with cut-out temples for a look that’s modern and pared down. Available in two sizes, this style comes with a mirror-effect lens offered in a choice of three electric hues: silver, orange and green. 

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', 'HarDior', 'Dior Sunglasses', 'Dior Homme']",2017-10-09 07:59:01+00:00,484937.0,217.0,,,3.0,PT34S,hd,false,Monday,34.0,6,"['The', 'HarDior', 'Sunglasses']"
1110,8RWGHnCRex4,Christian Dior,"Spring-Summer 2018 Ready-to-Wear Show - Julia Trotta, Linda Nochlin's Granddaughter","Just after taking in the ready-to-wear spring-summer 2018 show, Julia Trotta spoke to us about the provocation and irony behind the title of the essay “Why Have There Been No Great Women Artists?” written by her grandmother Linda Nochlin and published in 1971.  

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', 'Ready-to-Wear', '2018', 'Paris Fashion Week']",2017-10-03 16:24:41+00:00,4816.0,57.0,,,0.0,PT46S,hd,true,Tuesday,46.0,5,"['Spring-Summer', '2018', 'Ready-to-Wear', 'Show', '-', 'Julia', 'Trotta,', 'Linda', ""Nochlin's"", 'Granddaughter']"
1111,50XH858K_S4,Christian Dior,Spring-Summer 2018 Ready-to-Wear Show - Sasha Pivovarova's Interview,"The model who opened the ready-to-wear spring-summer 2018 show, in jeans and a t-shirt printed with the title of Linda Nochlin's essay “Why Have There Been No Great Women Artists?” is herself also an artist. She draws all the time, wherever she is, notably during those long waits backstage. 
More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', 'Ready-to-Wear', '2018', 'Paris Fashion Week']",2017-10-03 09:12:18+00:00,18347.0,312.0,,,0.0,PT1M2S,hd,true,Tuesday,62.0,5,"['Spring-Summer', '2018', 'Ready-to-Wear', 'Show', '-', 'Sasha', ""Pivovarova's"", 'Interview']"
1112,BgiFzZ8tZDg,Christian Dior,Spring-Summer 2018 Ready-to-Wear Show - Celebrities,"Naomi Watts, Britt Robertson, Laura Morante, Eva Herzigová, Natalia Vodianova and a host of other glamorous boldface names share their thoughts on the Spring-Summer 2018 ready-to-wear show inspired by the artist Niki de Saint Phalle and divulge their own hidden talents.  

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017']",2017-10-01 13:47:22+00:00,5764.0,91.0,,,0.0,PT59S,hd,true,Sunday,59.0,3,"['Spring-Summer', '2018', 'Ready-to-Wear', 'Show', '-', 'Celebrities']"
1113,9DzFdjlRTQY,Christian Dior,Spring-Summer 2018 Ready-to-Wear Show - Maria Grazia Chiuri's Interview,"More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', 'Read-to-Wear', 'Paris Fashion Week']",2017-09-28 17:33:32+00:00,9494.0,146.0,,,0.0,PT1M,hd,true,Thursday,60.0,5,"['Spring-Summer', '2018', 'Ready-to-Wear', 'Show', '-', 'Maria', 'Grazia', ""Chiuri's"", 'Interview']"
1114,RlzdLnlwW4w,Christian Dior,Spring-Summer 2018 Ready-to-Wear Show - Empty Space,"More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', 'Ready-to-Wear', 'Paris Fashion Week']",2017-09-28 12:39:24+00:00,5425.0,139.0,,,0.0,PT33S,hd,false,Thursday,33.0,5,"['Spring-Summer', '2018', 'Ready-to-Wear', 'Show', '-', 'Empty', 'Space']"
1115,6koRwdBUdZQ,Christian Dior,Spring-Summer 2018 Ready-to-Wear Show - Best Of,"Highlights from the Spring-Summer 2018 Ready-to-Wear show, presented at the Musée Rodin in Paris on September 26th, 2017.

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017']",2017-09-27 18:43:29+00:00,575141.0,774.0,,,0.0,PT8M21S,hd,false,Wednesday,501.0,3,"['Spring-Summer', '2018', 'Ready-to-Wear', 'Show', '-', 'Best', 'Of']"
1116,WHFg2pFNFCM,Christian Dior,Spring-Summer 2018 Ready-to-Wear Show - Timelapse,"Follow the construction of the space that housed the performance of Maria Grazia Chiuri's Spring-Summer 2018 Ready-to-Wear collection.

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017']",2017-09-27 09:25:15+00:00,8448.0,163.0,,,0.0,PT42S,hd,false,Wednesday,42.0,3,"['Spring-Summer', '2018', 'Ready-to-Wear', 'Show', '-', 'Timelapse']"
1117,LCWq4qFkfZM,Christian Dior,Spring-Summer 2018 Ready-to-Wear Show - Key Looks,"A f ocus on the key looks from the Spring-Summer 2018 Ready-to-Wear collection presented in Paris on September 26th.

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017']",2017-09-27 08:53:26+00:00,8909.0,143.0,,,0.0,PT1M,hd,false,Wednesday,60.0,3,"['Spring-Summer', '2018', 'Ready-to-Wear', 'Show', '-', 'Key', 'Looks']"
1118,tgY3WiQkyNA,Christian Dior,Spring-Summer 2018 Ready-to-Wear Show - Fittings,"More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', 'Ready-To-Wear', 'Paris Fashion Week']",2017-09-26 16:56:04+00:00,7861.0,172.0,,,0.0,PT25S,hd,true,Tuesday,25.0,5,"['Spring-Summer', '2018', 'Ready-to-Wear', 'Show', '-', 'Fittings']"
1119,pLxOga8CpNo,Christian Dior,Spring-Summer 2018 Ready-to-Wear Show - Studio,"On the eve of the spring-summer 2018 ready-to-wear show, those working behind the scenes on the collection's creation share their conception of art made by women. We head first into the design studio where Maria Grazia Chiuri’s vision takes shape on paper in brushstrokes of bright color. 

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', 'Ready-To-Wear', 'Paris Fashion Week', 'Dior Show']",2017-09-25 17:12:38+00:00,16199.0,233.0,,,0.0,PT30S,hd,true,Monday,30.0,6,"['Spring-Summer', '2018', 'Ready-to-Wear', 'Show', '-', 'Studio']"
1120,PsOpEX-7e-o,Christian Dior,Spring-Summer 2018 Ready-to-Wear Show - Atelier,"Come with us now into the ateliers where the petites mains making the colorful creations in Maria Grazia Chiuri’s ready-to-wear spring-summer 2018 collection for Dior speak to us about the relationship between women and art.  

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', 'Ready-To-Wear', 'Paris Fashion Week', 'Dior Show']",2017-09-25 17:05:02+00:00,23240.0,355.0,,,0.0,PT22S,hd,true,Monday,22.0,6,"['Spring-Summer', '2018', 'Ready-to-Wear', 'Show', '-', 'Atelier']"
1121,7YXWcqshXnw,Christian Dior,Dior Constellations : 70 Years at the Galeries Lafayette,"More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017']",2017-09-21 15:16:23+00:00,15550.0,330.0,,,0.0,PT1M1S,hd,false,Thursday,61.0,3,"['Dior', 'Constellations', ':', '70', 'Years', 'Galeries', 'Lafayette']"
1122,KgxBA-4TZtc,Christian Dior,Falls the Shadow,"The rotunda of the Guggenheim Museum in New York played host to the world premiere of Falls the Shadow, with costumes specially created by the Artistic Director of Dior, Maria Grazia Chiuri.

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', 'Rotunda Project', 'Guggenheim Museum', 'New York']",2017-09-13 13:32:16+00:00,11359.0,183.0,,,0.0,PT1M1S,hd,false,Wednesday,61.0,6,"['Falls', 'Shadow']"
1123,kmOw9HDXwCs,Christian Dior,Rose des Vents: Time Travel,"To mark the arrival in stores of the new Mini D de Dior Rose des Vents watch, the Creative Director of Dior Joaillerie Victoire de Castellane has produced a charming new animation illustrating a journey through time in the company of Christian Dior.

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2017', 'Dior Timepieces', 'Rose des Vents']",2017-09-11 09:38:53+00:00,8133.0,123.0,,,0.0,PT48S,hd,false,Monday,48.0,5,"['Rose', 'des', 'Vents:', 'Time', 'Travel']"
1124,2qeDKYXkjb4,Christian Dior,MISS DIOR - Behind the scenes,"Take an extra look behind the scenes of our new #missdior film starring Natalie Portman, sharing her vision of love. #missdiorforlove

More on: http://www.dior.com/

Subscribe to the Dior YouTube channel: http://on.dior.com/subscribe","['Dior', 'Christian Dior', '2016', 'natalie portman', 'behind the scenes', 'film', 'emmanuel Cossu', 'movie', 'natalie', 'portman', 'fragrance', 'making of', 'miss dior', 'miss dior for love', 'love chain', 'missdior']",2017-09-05 08:52:36+00:00,988199.0,10977.0,,,42.0,PT50S,hd,true,Tuesday,50.0,16,"['MISS', 'DIOR', '-', 'Behind', 'scenes']"
